RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,RegionFullName
39476,2934,Lockhart,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Caldwell County,Lockhart.TX
5657,2935,Little River,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,Little River.SC
49961,2936,Selma,city,NC,NC,"Raleigh-Cary, NC",Johnston County,Selma.NC
38791,2937,Green Valley,city,AZ,AZ,"Tucson, AZ",Pima County,Green Valley.AZ
44549,2938,Charles Town,city,WV,WV,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson County,Charles Town.WV
24435,2939,Duarte,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Duarte.CA
36062,2940,Lewistown,city,PA,PA,"Lewistown, PA",Mifflin County,Lewistown.PA
43230,2941,Watertown,city,CT,CT,"Torrington, CT",Litchfield County,Watertown.CT
7074,2942,Siloam Springs,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Benton County,Siloam Springs.AR
24267,2943,Crestwood,city,KY,KY,"Louisville/Jefferson County, KY-IN",Oldham County,Crestwood.KY
56223,2943,Red Lion,city,PA,PA,"York-Hanover, PA",York County,Red Lion.PA
398086,2945,Essex,city,VT,VT,"Burlington-South Burlington, VT",Chittenden County,Essex.VT
829821,2946,Horseheads,city,NY,NY,"Elmira, NY",Chemung County,Horseheads.NY
26667,2947,Radcliff,city,KY,KY,"Elizabethtown-Fort Knox, KY",Hardin County,Radcliff.KY
10272,2948,Bastrop,city,LA,LA,"Monroe, LA",Morehouse Parish,Bastrop.LA
22243,2949,Mountain Home,city,ID,ID,"Mountain Home, ID",Elmore County,Mountain Home.ID
13036,2950,North Wilkesboro,city,NC,NC,"North Wilkesboro, NC",Wilkes County,North Wilkesboro.NC
33072,2950,New Hope,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,New Hope.MN
45305,2950,Forest Lake,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,Forest Lake.MN
4446,2953,Dyer,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,Dyer.IN
30105,2954,Kerman,city,CA,CA,"Fresno, CA",Fresno County,Kerman.CA
52663,2955,Jacksonville,city,AL,AL,"Anniston-Oxford, AL",Calhoun County,Jacksonville.AL
51502,2955,Columbia Heights,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,Columbia Heights.MN
51948,2957,Evans,city,CO,CO,"Greeley, CO",Weld County,Evans.CO
19616,2958,Newport,city,TN,TN,"Newport, TN",Cocke County,Newport.TN
7018,2959,Sevierville,city,TN,TN,"Sevierville, TN",Sevier County,Sevierville.TN
395594,2960,Brunswick,city,ME,ME,"Portland-South Portland, ME",Cumberland County,Brunswick.ME
54553,2961,Sterling,city,IL,IL,"Sterling, IL",Whiteside County,Sterling.IL
33844,2962,San Luis,city,AZ,AZ,"Yuma, AZ",Yuma County,San Luis.AZ
22155,2963,Harrison,city,OH,OH,"Cincinnati, OH-KY-IN",Hamilton County,Harrison.OH
119404,2964,Columbine,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,Columbine.CO
50222,2965,Roscoe,city,IL,IL,"Rockford, IL",Winnebago County,Roscoe.IL
50414,2966,Cary,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,Cary.IL
11043,2967,Darien,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,Darien.CT
17216,2967,Buckhannon,city,WV,WV,,Upshur County,Buckhannon.WV
39304,2969,La Plata,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,La Plata.MD
15136,2970,East Ridge,city,TN,TN,"Chattanooga, TN-GA",Hamilton County,East Ridge.TN
33911,2971,Secaucus,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,Secaucus.NJ
34259,2972,The Dalles,city,OR,OR,"The Dalles, OR",Wasco County,The Dalles.OR
28419,2973,Franklin Park,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,Franklin Park.IL
4207,2974,Coralville,city,IA,IA,"Iowa City, IA",Johnson County,Coralville.IA
21558,2975,Del City,city,OK,OK,"Oklahoma City, OK",Oklahoma County,Del City.OK
28840,2976,Fountain Inn,city,SC,SC,"Greenville-Anderson, SC",Laurens County,Fountain Inn.SC
32359,2977,Labelle,city,FL,FL,"Clewiston, FL",Hendry County,Labelle.FL
12477,2978,Lusby,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County,Lusby.MD
398547,2979,Westerly,city,RI,RI,"Providence-Warwick, RI-MA",Washington County,Westerly.RI
13091,2980,Ojai,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,Ojai.CA
24793,2981,Franklin,city,OH,OH,"Cincinnati, OH-KY-IN",Warren County,Franklin.OH
46559,2981,Mineola,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,Mineola.NY
41598,2983,Weaverville,city,NC,NC,"Asheville, NC",Buncombe County,Weaverville.NC
396506,2985,Heber City,city,UT,UT,"Heber, UT",Wasatch County,Heber City.UT
395758,2986,Moorestown Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,Moorestown Township.NJ
53418,2987,Morris Plains,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,Morris Plains.NJ
26551,2988,Pleasantville,city,NJ,NJ,"Atlantic City-Hammonton, NJ",Atlantic County,Pleasantville.NJ
21554,2988,Charlotte,city,MI,MI,"Lansing-East Lansing, MI",Eaton County,Charlotte.MI
18919,2990,Lake Placid,city,FL,FL,"Sebring-Avon Park, FL",Highlands County,Lake Placid.FL
21019,2991,Uvalde,city,TX,TX,"Uvalde, TX",Uvalde County,Uvalde.TX
17035,2992,Birmingham,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,Birmingham.MI
6760,2993,Ridgefield,city,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,Ridgefield.WA
5013,2994,Gulf Breeze,city,FL,FL,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,Gulf Breeze.FL
51528,2995,Conover,city,NC,NC,"Hickory-Lenoir-Morganton, NC",Catawba County,Conover.NC
31197,2996,Deerfield,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,Deerfield.IL
23938,2997,Canyon,city,TX,TX,"Amarillo, TX",Randall County,Canyon.TX
17965,2997,Elmwood Park,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,Elmwood Park.NJ
33075,2999,New Kensington,city,PA,PA,"Pittsburgh, PA",Westmoreland County,New Kensington.PA
3719,3000,Blythe,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Blythe.CA
52442,3001,Hatboro,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,Hatboro.PA
7510,3002,Twinsburg,city,OH,OH,"Akron, OH",Summit County,Twinsburg.OH
44760,3004,Corsicana,city,TX,TX,"Corsicana, TX",Navarro County,Corsicana.TX
